CME_ID timestamp proton_flux_pfu
CME0547 2025-01-23T18:08:00Z 59.470
CME0547 2025-01-23T18:09:00Z 6.706
CME0548 2025-01-23T19:00:00Z 6.926
CME0548 2025-01-23T19:01:00Z 60.584
CME0548 2025-01-23T19:02:00Z 60.966
CME0548 2025-01-23T19:03:00Z 62.951
CME0548 2025-01-23T19:04:00Z 9.252
CME0548 2025-01-23T19:05:00Z 0.478
CME0548 2025-01-23T19:06:00Z 29.656
CME0548 2025-01-23T19:07:00Z 56.836
CME0548 2025-01-23T19:08:00Z 40.169
CME0548 2025-01-23T19:09:00Z 51.615
CME0549 2025-01-23T20:00:00Z 6.717
CME0549 2025-01-23T20:01:00Z 38.035
CME0549 2025-01-23T20:02:00Z 89.050
CME0549 2025-01-23T20:03:00Z 7.530
CME0549 2025-01-23T20:04:00Z 83.355
CME0549 2025-01-23T20:05:00Z 72.831
CME0549 2025-01-23T20:06:00Z 7.959
CME0549 2025-01-23T20:07:00Z 78.812
CME0549 2025-01-23T20:08:00Z 90.401
CME0549 2025-01-23T20:09:00Z 22.992
CME0550 2025-01-23T21:00:00Z 7.181
CME0550 2025-01-23T21:01:00Z 69.572
CME0550 2025-01-23T21:02:00Z 61.786
CME0550 2025-01-23T21:03:00Z 45.132
CME0550 2025-01-23T21:04:00Z 97.963
CME0550 2025-01-23T21:05:00Z 1.399
CME0550 2025-01-23T21:06:00Z 9.209
CME0550 2025-01-23T21:07:00Z 67.571
CME0550 2025-01-23T21:08:00Z 59.779
CME0550 2025-01-23T21:09:00Z 31.299
CME0551 2025-01-23T22:00:00Z 31.031
CME0551 2025-01-23T22:01:00Z 52.062
CME0551 2025-01-23T22:02:00Z 43.955
CME0551 2025-01-23T22:03:00Z 53.893
CME0551 2025-01-23T22:04:00Z 3.104
CME0551 2025-01-23T22:05:00Z 5.580
CME0551 2025-01-23T22:06:00Z 97.239
CME0551 2025-01-23T22:07:00Z 68.569
CME0551 2025-01-23T22:08:00Z 1.497
CME0551 2025-01-23T22:09:00Z 73.392
CME0552 2025-01-23T23:00:00Z 6.111
CME0552 2025-01-23T23:01:00Z 91.659
CME0552 2025-01-23T23:02:00Z 46.949
CME0552 2025-01-23T23:03:00Z 3.353
CME0552 2025-01-23T23:04:00Z 25.478
CME0552 2025-01-23T23:05:00Z 82.874
CME0552 2025-01-23T23:06:00Z 84.697
CME0552 2025-01-23T23:07:00Z 90.151
CME0552 2025-01-23T23:08:00Z 4.034
CME0552 2025-01-23T23:09:00Z 67.408
CME0553 2025-01-24T00:00:00Z 38.177
CME0553 2025-01-24T00:01:00Z 78.136
CME0553 2025-01-24T00:02:00Z 82.550
CME0553 2025-01-24T00:03:00Z 26.954
CME0553 2025-01-24T00:04:00Z 89.390
CME0553 2025-01-24T00:05:00Z 48.337
CME0553 2025-01-24T00:06:00Z 4.118
CME0553 2025-01-24T00:07:00Z 3.153
CME0553 2025-01-24T00:08:00Z 35.780
CME0553 2025-01-24T00:09:00Z 0.360
CME0554 2025-01-24T01:00:00Z 9.543
CME0554 2025-01-24T01:01:00Z 84.188
CME0554 2025-01-24T01:02:00Z 5.649
CME0554 2025-01-24T01:03:00Z 50.531
CME0554 2025-01-24T01:04:00Z 35.337
CME0554 2025-01-24T01:05:00Z 85.151
CME0554 2025-01-24T01:06:00Z 18.414
CME0554 2025-01-24T01:07:00Z 0.297
CME0554 2025-01-24T01:08:00Z 84.991
CME0554 2025-01-24T01:09:00Z 99.276
CME0555 2025-01-24T02:00:00Z 1.553
CME0555 2025-01-24T02:01:00Z 55.775
CME0555 2025-01-24T02:02:00Z 87.488
CME0555 2025-01-24T02:03:00Z 4.613
CME0555 2025-01-24T02:04:00Z 22.218
CME0555 2025-01-24T02:05:00Z 31.840
CME0555 2025-01-24T02:06:00Z 5.929
CME0555 2025-01-24T02:07:00Z 89.776
CME0555 2025-01-24T02:08:00Z 97.242
CME0555 2025-01-24T02:09:00Z 80.344
CME0556 2025-01-24T03:00:00Z 6.159
CME0556 2025-01-24T03:01:00Z 77.163
CME0556 2025-01-24T03:02:00Z 66.635
CME0556 2025-01-24T03:03:00Z 90.776
CME0556 2025-01-24T03:04:00Z 28.368
CME0556 2025-01-24T03:05:00Z 4.194
CME0556 2025-01-24T03:06:00Z 39.628
CME0556 2025-01-24T03:07:00Z 35.224
CME0556 2025-01-24T03:08:00Z 5.478
CME0556 2025-01-24T03:09:00Z 16.512
CME0557 2025-01-24T04:00:00Z 89.364
CME0557 2025-01-24T04:01:00Z 12.293
CME0557 2025-01-24T04:02:00Z 6.119
CME0557 2025-01-24T04:03:00Z 7.078
CME0557 2025-01-24T04:04:00Z 32.598
CME0557 2025-01-24T04:05:00Z 45.257
CME0557 2025-01-24T04:06:00Z 77.182
CME0557 2025-01-24T04:07:00Z 47.345
CME0557 2025-01-24T04:08:00Z 15.310
CME0557 2025-01-24T04:09:00Z 8.781
CME0558 2025-01-24T05:00:00Z 2.073
CME0558 2025-01-24T05:01:00Z 61.552
CME0558 2025-01-24T05:02:00Z 15.758
CME0558 2025-01-24T05:03:00Z 5.283
CME0558 2025-01-24T05:04:00Z 3.094
CME0558 2025-01-24T05:05:00Z 11.063
CME0558 2025-01-24T05:06:00Z 13.863
CME0558 2025-01-24T05:07:00Z 11.558
CME0558 2025-01-24T05:08:00Z 43.734
CME0558 2025-01-24T05:09:00Z 58.161
CME0559 2025-01-24T06:00:00Z 41.120
CME0559 2025-01-24T06:01:00Z 10.047
CME0559 2025-01-24T06:02:00Z 1.435
CME0559 2025-01-24T06:03:00Z 88.272
CME0559 2025-01-24T06:04:00Z 29.112
CME0559 2025-01-24T06:05:00Z 85.343
CME0559 2025-01-24T06:06:00Z 3.761
CME0559 2025-01-24T06:07:00Z 1.135
CME0559 2025-01-24T06:08:00Z 52.141
CME0559 2025-01-24T06:09:00Z 92.947
CME0560 2025-01-24T07:00:00Z 7.473
CME0560 2025-01-24T07:01:00Z 4.862
CME0560 2025-01-24T07:02:00Z 7.773
CME0560 2025-01-24T07:03:00Z 77.381
CME0560 2025-01-24T07:04:00Z 56.690
CME0560 2025-01-24T07:05:00Z 28.077
CME0560 2025-01-24T07:06:00Z 33.792
CME0560 2025-01-24T07:07:00Z 62.001
CME0560 2025-01-24T07:08:00Z 18.671
CME0560 2025-01-24T07:09:00Z 87.574
CME0561 2025-01-24T08:00:00Z 1.579
CME0562 2025-01-24T09:00:00Z 4.156
CME0562 2025-01-24T09:01:00Z 39.164
CME0562 2025-01-24T09:02:00Z 1.694
CME0562 2025-01-24T09:03:00Z 32.387
CME0562 2025-01-24T09:04:00Z 14.563
CME0562 2025-01-24T09:05:00Z 73.271
CME0562 2025-01-24T09:06:00Z 24.449
CME0562 2025-01-24T09:07:00Z 93.830
CME0562 2025-01-24T09:08:00Z 62.943
CME0562 2025-01-24T09:09:00Z 9.174
CME0563 2025-01-24T10:00:00Z 72.945
CME0563 2025-01-24T10:01:00Z 80.651
CME0563 2025-01-24T10:02:00Z 0.978
CME0563 2025-01-24T10:03:00Z 46.921
CME0563 2025-01-24T10:04:00Z 99.859
CME0563 2025-01-24T10:05:00Z 23.133
CME0563 2025-01-24T10:06:00Z 74.072
CME0563 2025-01-24T10:07:00Z 1.520
CME0563 2025-01-24T10:08:00Z 26.197
CME0563 2025-01-24T10:09:00Z 8.915
CME0564 2025-01-24T11:00:00Z 4.799
CME0565 2025-01-24T12:00:00Z 8.457
CME0565 2025-01-24T12:01:00Z 6.238
CME0565 2025-01-24T12:02:00Z 18.716
CME0565 2025-01-24T12:03:00Z 77.107
CME0565 2025-01-24T12:04:00Z 36.260
CME0565 2025-01-24T12:05:00Z 68.258
CME0565 2025-01-24T12:06:00Z 5.238
CME0565 2025-01-24T12:07:00Z 72.950
CME0565 2025-01-24T12:08:00Z 30.137
CME0565 2025-01-24T12:09:00Z 48.232
CME0566 2025-01-24T13:00:00Z 1.089
CME0567 2025-01-24T14:00:00Z 6.739
CME0567 2025-01-24T14:01:00Z 68.687
CME0567 2025-01-24T14:02:00Z 99.208
CME0567 2025-01-24T14:03:00Z 30.236
CME0567 2025-01-24T14:04:00Z 73.253
CME0567 2025-01-24T14:05:00Z 78.082
CME0567 2025-01-24T14:06:00Z 89.378
CME0567 2025-01-24T14:07:00Z 9.339
CME0567 2025-01-24T14:08:00Z 57.854
CME0567 2025-01-24T14:09:00Z 9.798
CME0568 2025-01-24T15:00:00Z 34.967
CME0568 2025-01-24T15:01:00Z 81.285
CME0568 2025-01-24T15:02:00Z 8.346
CME0568 2025-01-24T15:03:00Z 38.807
CME0568 2025-01-24T15:04:00Z 91.434
CME0568 2025-01-24T15:05:00Z 1.412
CME0568 2025-01-24T15:06:00Z 0.643
CME0568 2025-01-24T15:07:00Z 22.275
CME0568 2025-01-24T15:08:00Z 54.707
CME0568 2025-01-24T15:09:00Z 82.578
CME0569 2025-01-24T16:00:00Z 61.634
CME0569 2025-01-24T16:01:00Z 63.133
CME0569 2025-01-24T16:02:00Z 33.787
CME0569 2025-01-24T16:03:00Z 3.696
CME0569 2025-01-24T16:04:00Z 18.541
CME0569 2025-01-24T16:05:00Z 74.514
CME0569 2025-01-24T16:06:00Z 7.425
CME0569 2025-01-24T16:07:00Z 0.771
CME0569 2025-01-24T16:08:00Z 47.793
CME0569 2025-01-24T16:09:00Z 19.328
CME0570 2025-01-24T17:00:00Z 59.658
CME0570 2025-01-24T17:01:00Z 50.308
CME0570 2025-01-24T17:02:00Z 57.126
CME0570 2025-01-24T17:03:00Z 27.828
CME0570 2025-01-24T17:04:00Z 1.750
CME0570 2025-01-24T17:05:00Z 6.658
CME0570 2025-01-24T17:06:00Z 58.592
CME0570 2025-01-24T17:07:00Z 44.399
CME0570 2025-01-24T17:08:00Z 42.535
CME0570 2025-01-24T17:09:00Z 0.641
CME0571 2025-01-24T18:00:00Z 4.874
CME0571 2025-01-24T18:01:00Z 96.332
CME0571 2025-01-24T18:02:00Z 46.926
CME0571 2025-01-24T18:03:00Z 27.380
CME0571 2025-01-24T18:04:00Z 9.737
CME0571 2025-01-24T18:05:00Z 10.693
CME0571 2025-01-24T18:06:00Z 64.573
CME0571 2025-01-24T18:07:00Z 62.715
CME0571 2025-01-24T18:08:00Z 99.814
CME0571 2025-01-24T18:09:00Z 1.128
CME0572 2025-01-24T19:00:00Z 9.718
CME0572 2025-01-24T19:01:00Z 5.420
CME0572 2025-01-24T19:02:00Z 30.871
CME0572 2025-01-24T19:03:00Z 65.600
CME0572 2025-01-24T19:04:00Z 50.378
CME0572 2025-01-24T19:05:00Z 15.785
CME0572 2025-01-24T19:06:00Z 68.814
CME0572 2025-01-24T19:07:00Z 51.795
CME0572 2025-01-24T19:08:00Z 7.185
CME0572 2025-01-24T19:09:00Z 28.989
CME0573 2025-01-24T20:00:00Z 94.703
CME0573 2025-01-24T20:01:00Z 41.404
CME0573 2025-01-24T20:02:00Z 7.045
CME0573 2025-01-24T20:03:00Z 0.444
CME0573 2025-01-24T20:04:00Z 21.257
CME0573 2025-01-24T20:05:00Z 2.866
CME0573 2025-01-24T20:06:00Z 81.904
CME0573 2025-01-24T20:07:00Z 35.486
CME0573 2025-01-24T20:08:00Z 95.165
CME0573 2025-01-24T20:09:00Z 93.426
CME0574 2025-01-24T21:00:00Z 7.287
CME0575 2025-01-24T22:00:00Z 23.094
CME0575 2025-01-24T22:01:00Z 81.328
CME0575 2025-01-24T22:02:00Z 4.053
CME0575 2025-01-24T22:03:00Z 46.272
CME0575 2025-01-24T22:04:00Z 6.725
CME0575 2025-01-24T22:05:00Z 80.769
CME0575 2025-01-24T22:06:00Z 54.163
CME0575 2025-01-24T22:07:00Z 7.500
CME0575 2025-01-24T22:08:00Z 41.211
CME0575 2025-01-24T22:09:00Z 69.744
CME0576 2025-01-24T23:00:00Z 3.789
CME0576 2025-01-24T23:01:00Z 10.856
CME0576 2025-01-24T23:02:00Z 35.131
CME0576 2025-01-24T23:03:00Z 67.968
CME0576 2025-01-24T23:04:00Z 93.986
CME0576 2025-01-24T23:05:00Z 33.504
CME0576 2025-01-24T23:06:00Z 45.337
CME0576 2025-01-24T23:07:00Z 9.228
CME0576 2025-01-24T23:08:00Z 6.462
CME0576 2025-01-24T23:09:00Z 65.359
CME0577 2025-01-25T00:00:00Z 65.968
CME0577 2025-01-25T00:01:00Z 6.853
CME0577 2025-01-25T00:02:00Z 54.530
CME0577 2025-01-25T00:03:00Z 25.038
CME0577 2025-01-25T00:04:00Z 67.844
CME0577 2025-01-25T00:05:00Z 28.922
CME0577 2025-01-25T00:06:00Z 8.599
CME0577 2025-01-25T00:07:00Z 81.336
CME0577 2025-01-25T00:08:00Z 37.052
CME0577 2025-01-25T00:09:00Z 0.167
CME0578 2025-01-25T01:00:00Z 5.199
CME0578 2025-01-25T01:01:00Z 18.957
CME0578 2025-01-25T01:02:00Z 2.936
CME0578 2025-01-25T01:03:00Z 27.012
CME0578 2025-01-25T01:04:00Z 11.149
CME0578 2025-01-25T01:05:00Z 12.254
CME0578 2025-01-25T01:06:00Z 20.278
CME0578 2025-01-25T01:07:00Z 86.408
CME0578 2025-01-25T01:08:00Z 36.397
CME0578 2025-01-25T01:09:00Z 3.963
CME0579 2025-01-25T02:00:00Z 26.333
CME0579 2025-01-25T02:01:00Z 81.020
CME0579 2025-01-25T02:02:00Z 24.538
CME0579 2025-01-25T02:03:00Z 98.848
CME0579 2025-01-25T02:04:00Z 13.339
CME0579 2025-01-25T02:05:00Z 27.357
CME0579 2025-01-25T02:06:00Z 37.547
CME0579 2025-01-25T02:07:00Z 2.223
CME0579 2025-01-25T02:08:00Z 7.666
CME0579 2025-01-25T02:09:00Z 1.627
CME0580 2025-01-25T03:00:00Z 3.879
CME0580 2025-01-25T03:01:00Z 36.896
CME0580 2025-01-25T03:02:00Z 26.357
CME0580 2025-01-25T03:03:00Z 53.294
CME0580 2025-01-25T03:04:00Z 67.505
CME0580 2025-01-25T03:05:00Z 9.808
CME0580 2025-01-25T03:06:00Z 33.955
CME0580 2025-01-25T03:07:00Z 19.974
CME0580 2025-01-25T03:08:00Z 59.011
CME0580 2025-01-25T03:09:00Z 1.624
CME0581 2025-01-25T04:00:00Z 98.002
CME0581 2025-01-25T04:01:00Z 37.762
CME0581 2025-01-25T04:02:00Z 48.258
CME0581 2025-01-25T04:03:00Z 8.408
CME0581 2025-01-25T04:04:00Z 82.782
CME0581 2025-01-25T04:05:00Z 57.446
CME0581 2025-01-25T04:06:00Z 52.991
CME0581 2025-01-25T04:07:00Z 98.857
CME0581 2025-01-25T04:08:00Z 8.841
CME0581 2025-01-25T04:09:00Z 0.374
CME0582 2025-01-25T05:00:00Z 75.726
CME0582 2025-01-25T05:01:00Z 84.673
CME0582 2025-01-25T05:02:00Z 80.260
CME0582 2025-01-25T05:03:00Z 45.360
CME0582 2025-01-25T05:04:00Z 47.400
CME0582 2025-01-25T05:05:00Z 4.239
CME0582 2025-01-25T05:06:00Z 28.992
CME0582 2025-01-25T05:07:00Z 81.556
CME0582 2025-01-25T05:08:00Z 2.251
CME0582 2025-01-25T05:09:00Z 0.996
CME0583 2025-01-25T06:00:00Z 1.857
CME0583 2025-01-25T06:01:00Z 15.558
CME0583 2025-01-25T06:02:00Z 72.473
CME0583 2025-01-25T06:03:00Z 29.486
CME0583 2025-01-25T06:04:00Z 29.568
CME0583 2025-01-25T06:05:00Z 8.906
CME0583 2025-01-25T06:06:00Z 78.970
CME0583 2025-01-25T06:07:00Z 3.509
CME0583 2025-01-25T06:08:00Z 11.180
CME0583 2025-01-25T06:09:00Z 96.856
CME0584 2025-01-25T07:00:00Z 51.558
CME0584 2025-01-25T07:01:00Z 23.928
CME0584 2025-01-25T07:02:00Z 63.164
CME0584 2025-01-25T07:03:00Z 3.113
CME0584 2025-01-25T07:04:00Z 2.175
CME0584 2025-01-25T07:05:00Z 88.498
CME0584 2025-01-25T07:06:00Z 21.313
CME0584 2025-01-25T07:07:00Z 37.152
CME0584 2025-01-25T07:08:00Z 44.876
CME0584 2025-01-25T07:09:00Z 6.061
CME0585 2025-01-25T08:00:00Z 1.725
CME0585 2025-01-25T08:01:00Z 71.824
CME0585 2025-01-25T08:02:00Z 30.150
CME0585 2025-01-25T08:03:00Z 2.455
CME0585 2025-01-25T08:04:00Z 13.499
CME0585 2025-01-25T08:05:00Z 66.232
CME0585 2025-01-25T08:06:00Z 54.268
CME0585 2025-01-25T08:07:00Z 1.856
CME0585 2025-01-25T08:08:00Z 93.293
CME0585 2025-01-25T08:09:00Z 78.877
CME0586 2025-01-25T09:00:00Z 43.313
CME0586 2025-01-25T09:01:00Z 9.513
CME0586 2025-01-25T09:02:00Z 77.845
CME0586 2025-01-25T09:03:00Z 8.377
CME0586 2025-01-25T09:04:00Z 87.466
CME0586 2025-01-25T09:05:00Z 7.869
CME0586 2025-01-25T09:06:00Z 83.039
CME0586 2025-01-25T09:07:00Z 75.255
CME0586 2025-01-25T09:08:00Z 51.167
CME0586 2025-01-25T09:09:00Z 48.238
CME0587 2025-01-25T10:00:00Z 40.700
CME0587 2025-01-25T10:01:00Z 27.070
CME0587 2025-01-25T10:02:00Z 55.389
CME0587 2025-01-25T10:03:00Z 35.668
CME0587 2025-01-25T10:04:00Z 9.184
CME0587 2025-01-25T10:05:00Z 30.290
CME0587 2025-01-25T10:06:00Z 47.851
CME0587 2025-01-25T10:07:00Z 86.426
CME0587 2025-01-25T10:08:00Z 7.066
CME0587 2025-01-25T10:09:00Z 6.824
CME0588 2025-01-25T11:00:00Z 5.795
CME0589 2025-01-25T12:00:00Z 30.485
CME0589 2025-01-25T12:01:00Z 8.330
CME0589 2025-01-25T12:02:00Z 5.491
CME0589 2025-01-25T12:03:00Z 82.729
CME0589 2025-01-25T12:04:00Z 77.882
CME0589 2025-01-25T12:05:00Z 53.786
CME0589 2025-01-25T12:06:00Z 6.661
CME0589 2025-01-25T12:07:00Z 85.888
CME0589 2025-01-25T12:08:00Z 45.697
CME0589 2025-01-25T12:09:00Z 59.139
CME0590 2025-01-25T13:00:00Z 8.394
CME0590 2025-01-25T13:01:00Z 87.788
CME0590 2025-01-25T13:02:00Z 2.560
CME0590 2025-01-25T13:03:00Z 5.685
CME0590 2025-01-25T13:04:00Z 34.450
CME0590 2025-01-25T13:05:00Z 62.244
CME0590 2025-01-25T13:06:00Z 41.718
CME0590 2025-01-25T13:07:00Z 96.117
CME0590 2025-01-25T13:08:00Z 37.979
CME0590 2025-01-25T13:09:00Z 71.648
CME0591 2025-01-25T14:00:00Z 3.754
CME0591 2025-01-25T14:01:00Z 7.084
CME0591 2025-01-25T14:02:00Z 40.055
CME0591 2025-01-25T14:03:00Z 54.756
CME0591 2025-01-25T14:04:00Z 3.089
CME0591 2025-01-25T14:05:00Z 78.807
CME0591 2025-01-25T14:06:00Z 55.807
CME0591 2025-01-25T14:07:00Z 63.615
CME0591 2025-01-25T14:08:00Z 49.656
CME0591 2025-01-25T14:09:00Z 48.714
CME0592 2025-01-25T15:00:00Z 49.294
CME0592 2025-01-25T15:01:00Z 52.230
CME0592 2025-01-25T15:02:00Z 9.805
CME0592 2025-01-25T15:03:00Z 2.082
CME0592 2025-01-25T15:04:00Z 44.543
CME0592 2025-01-25T15:05:00Z 3.468
CME0592 2025-01-25T15:06:00Z 17.177
CME0592 2025-01-25T15:07:00Z 16.431
CME0592 2025-01-25T15:08:00Z 15.972
CME0592 2025-01-25T15:09:00Z 52.017
CME0593 2025-01-25T16:00:00Z 50.691
CME0593 2025-01-25T16:01:00Z 48.548
CME0593 2025-01-25T16:02:00Z 60.094
CME0593 2025-01-25T16:03:00Z 5.946
CME0593 2025-01-25T16:04:00Z 16.423
CME0593 2025-01-25T16:05:00Z 55.753
CME0593 2025-01-25T16:06:00Z 59.952
CME0593 2025-01-25T16:07:00Z 1.519
CME0593 2025-01-25T16:08:00Z 5.229
CME0593 2025-01-25T16:09:00Z 69.870
CME0594 2025-01-25T17:00:00Z 13.390
CME0594 2025-01-25T17:01:00Z 28.236
CME0594 2025-01-25T17:02:00Z 86.842
CME0594 2025-01-25T17:03:00Z 94.224
CME0594 2025-01-25T17:04:00Z 65.937
CME0594 2025-01-25T17:05:00Z 4.625
CME0594 2025-01-25T17:06:00Z 5.836
CME0594 2025-01-25T17:07:00Z 50.772
CME0594 2025-01-25T17:08:00Z 73.876
CME0594 2025-01-25T17:09:00Z 7.140
CME0595 2025-01-25T18:00:00Z 3.675
CME0595 2025-01-25T18:01:00Z 87.964
CME0595 2025-01-25T18:02:00Z 51.262
CME0595 2025-01-25T18:03:00Z 34.263
CME0595 2025-01-25T18:04:00Z 9.170
CME0595 2025-01-25T18:05:00Z 88.733
CME0595 2025-01-25T18:06:00Z 51.979
CME0595 2025-01-25T18:07:00Z 1.742
CME0595 2025-01-25T18:08:00Z 96.759
CME0595 2025-01-25T18:09:00Z 63.739
CME0596 2025-01-25T19:00:00Z 4.576
CME0596 2025-01-25T19:01:00Z 74.952
CME0596 2025-01-25T19:02:00Z 42.774
CME0596 2025-01-25T19:03:00Z 5.786
CME0596 2025-01-25T19:04:00Z 58.266
CME0596 2025-01-25T19:05:00Z 74.590
CME0596 2025-01-25T19:06:00Z 9.095
CME0596 2025-01-25T19:07:00Z 59.859
CME0596 2025-01-25T19:08:00Z 39.422
CME0596 2025-01-25T19:09:00Z 93.202
CME0597 2025-01-25T20:00:00Z 2.006
CME0598 2025-01-25T21:00:00Z 7.113
CME0599 2025-01-25T22:00:00Z 78.480
CME0599 2025-01-25T22:01:00Z 1.017
CME0599 2025-01-25T22:02:00Z 69.355
CME0599 2025-01-25T22:03:00Z 2.274
CME0599 2025-01-25T22:04:00Z 41.319
CME0599 2025-01-25T22:05:00Z 6.525
CME0599 2025-01-25T22:06:00Z 67.192
CME0599 2025-01-25T22:07:00Z 78.129
CME0599 2025-01-25T22:08:00Z 50.137
CME0599 2025-01-25T22:09:00Z 80.154
CME0600 2025-01-25T23:00:00Z 59.698
CME0600 2025-01-25T23:01:00Z 3.048
CME0600 2025-01-25T23:02:00Z 16.430
CME0600 2025-01-25T23:03:00Z 72.404
CME0600 2025-01-25T23:04:00Z 75.561
CME0600 2025-01-25T23:05:00Z 68.783
CME0600 2025-01-25T23:06:00Z 1.155
CME0600 2025-01-25T23:07:00Z 0.481
CME0600 2025-01-25T23:08:00Z 59.028
CME0600 2025-01-25T23:09:00Z 99.844
CME0601 2025-01-26T00:00:00Z 54.734
CME0601 2025-01-26T00:01:00Z 78.742
CME0601 2025-01-26T00:02:00Z 58.427
CME0601 2025-01-26T00:03:00Z 82.041
CME0601 2025-01-26T00:04:00Z 5.959
CME0601 2025-01-26T00:05:00Z 88.617
CME0601 2025-01-26T00:06:00Z 36.436
CME0601 2025-01-26T00:07:00Z 0.387
CME0601 2025-01-26T00:08:00Z 68.805
CME0601 2025-01-26T00:09:00Z 3.329
CME0602 2025-01-26T01:00:00Z 44.101
CME0602 2025-01-26T01:01:00Z 3.014
CME0602 2025-01-26T01:02:00Z 46.994
CME0602 2025-01-26T01:03:00Z 36.235
CME0602 2025-01-26T01:04:00Z 18.168
CME0602 2025-01-26T01:05:00Z 19.300
CME0602 2025-01-26T01:06:00Z 2.792
CME0602 2025-01-26T01:07:00Z 4.892
CME0602 2025-01-26T01:08:00Z 80.743
CME0602 2025-01-26T01:09:00Z 30.604
CME0603 2025-01-26T02:00:00Z 83.843
CME0603 2025-01-26T02:01:00Z 3.956
CME0603 2025-01-26T02:02:00Z 80.189
CME0603 2025-01-26T02:03:00Z 19.345
CME0603 2025-01-26T02:04:00Z 3.410
CME0603 2025-01-26T02:05:00Z 84.660
CME0603 2025-01-26T02:06:00Z 1.309
CME0603 2025-01-26T02:07:00Z 59.824
CME0603 2025-01-26T02:08:00Z 23.246
CME0603 2025-01-26T02:09:00Z 38.410
CME0604 2025-01-26T03:00:00Z 54.331
CME0604 2025-01-26T03:01:00Z 9.500
CME0604 2025-01-26T03:02:00Z 70.000
CME0604 2025-01-26T03:03:00Z 33.298
CME0604 2025-01-26T03:04:00Z 9.291
CME0604 2025-01-26T03:05:00Z 93.941
CME0604 2025-01-26T03:06:00Z 96.896
CME0604 2025-01-26T03:07:00Z 4.992
CME0604 2025-01-26T03:08:00Z 72.997
CME0604 2025-01-26T03:09:00Z 82.296
CME0605 2025-01-26T04:00:00Z 66.433
CME0605 2025-01-26T04:01:00Z 90.299
CME0605 2025-01-26T04:02:00Z 1.010
CME0605 2025-01-26T04:03:00Z 5.076
CME0605 2025-01-26T04:04:00Z 31.754
CME0605 2025-01-26T04:05:00Z 64.680
CME0605 2025-01-26T04:06:00Z 58.614
CME0605 2025-01-26T04:07:00Z 74.932
CME0605 2025-01-26T04:08:00Z 43.982
CME0605 2025-01-26T04:09:00Z 5.206
CME0606 2025-01-26T05:00:00Z 15.198
CME0606 2025-01-26T05:01:00Z 87.739
CME0606 2025-01-26T05:02:00Z 17.861
CME0606 2025-01-26T05:03:00Z 1.386
CME0606 2025-01-26T05:04:00Z 53.317
CME0606 2025-01-26T05:05:00Z 44.720
CME0606 2025-01-26T05:06:00Z 98.786
CME0606 2025-01-26T05:07:00Z 2.973
CME0606 2025-01-26T05:08:00Z 34.281
CME0606 2025-01-26T05:09:00Z 8.585
CME0607 2025-01-26T06:00:00Z 31.842
CME0607 2025-01-26T06:01:00Z 72.500
CME0607 2025-01-26T06:02:00Z 28.000
CME0607 2025-01-26T06:03:00Z 5.473
CME0607 2025-01-26T06:04:00Z 92.670
CME0607 2025-01-26T06:05:00Z 2.327
CME0607 2025-01-26T06:06:00Z 29.182
CME0607 2025-01-26T06:07:00Z 11.356
CME0607 2025-01-26T06:08:00Z 37.134
CME0607 2025-01-26T06:09:00Z 6.666
CME0608 2025-01-26T07:00:00Z 38.513
CME0608 2025-01-26T07:01:00Z 32.103
CME0608 2025-01-26T07:02:00Z 4.254
CME0608 2025-01-26T07:03:00Z 19.294
CME0608 2025-01-26T07:04:00Z 88.928
CME0608 2025-01-26T07:05:00Z 7.365
CME0608 2025-01-26T07:06:00Z 15.415
CME0608 2025-01-26T07:07:00Z 99.041
CME0608 2025-01-26T07:08:00Z 88.738
CME0608 2025-01-26T07:09:00Z 7.098
CME0609 2025-01-26T08:00:00Z 2.833
CME0609 2025-01-26T08:01:00Z 19.672
CME0609 2025-01-26T08:02:00Z 83.296
CME0609 2025-01-26T08:03:00Z 0.669
CME0609 2025-01-26T08:04:00Z 8.696
CME0609 2025-01-26T08:05:00Z 40.872
CME0609 2025-01-26T08:06:00Z 98.193
CME0609 2025-01-26T08:07:00Z 71.797
CME0609 2025-01-26T08:08:00Z 99.578
CME0609 2025-01-26T08:09:00Z 48.847
CME0610 2025-01-26T09:00:00Z 42.020
CME0610 2025-01-26T09:01:00Z 15.012
CME0610 2025-01-26T09:02:00Z 2.742
CME0610 2025-01-26T09:03:00Z 71.826
CME0610 2025-01-26T09:04:00Z 19.941
CME0610 2025-01-26T09:05:00Z 20.236
CME0610 2025-01-26T09:06:00Z 51.643
CME0610 2025-01-26T09:07:00Z 2.484
CME0610 2025-01-26T09:08:00Z 6.675
CME0610 2025-01-26T09:09:00Z 33.992
CME0611 2025-01-26T10:00:00Z 3.714
CME0611 2025-01-26T10:01:00Z 40.026
CME0611 2025-01-26T10:02:00Z 42.323
CME0611 2025-01-26T10:03:00Z 94.044
CME0611 2025-01-26T10:04:00Z 47.045
CME0611 2025-01-26T10:05:00Z 7.184
CME0611 2025-01-26T10:06:00Z 31.060
CME0611 2025-01-26T10:07:00Z 4.456
CME0611 2025-01-26T10:08:00Z 41.799
CME0611 2025-01-26T10:09:00Z 20.147
CME0612 2025-01-26T11:00:00Z 8.273
CME0612 2025-01-26T11:01:00Z 77.502
CME0612 2025-01-26T11:02:00Z 10.031
